0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	1
0	0	1
3	3	4

0	0	4
0	0	4
0	0	4
1	1	5
0	0	5
1	1	6
0	0	6
1	1	7
0	0	7
0	0	7
1	1	8
0	0	8

0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8
0	0	8

0	0	8
0	0	8
1	1	9
0	0	9
0	0	9
0	0	9
5	5	14
1	1	15
2	2	17
0	0	17
0	0	17
3	3	20

5	5	25
3	3	28
42	31	59
44	41	99
63	62	161
46	46	206
55	50	256
48	48	303
35	35	336
19	19	355
12	12	367
21	20	387

